KIND;OPR;STAT;AREA;CITY ;CB             ; LAC ; CID  ;GSM ;DCS ; 3G L ; 3G C ;  3G S  ;U-L;U900;U-S;DATE; ADDR             ; REM                                ;   OZIN    ;   OZIE  ;LOCK
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1064 ;123 ;    ; 1000 ; 1064 ;123456   ;;;;08.04.08; Менделеева 13         ; АТС 245, мачта                     ; 53.9031  ; 27.617   ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1065 ;123 ;456 ; 1100 ; 1065 ;123456   ;;;;29.03.08; Уборевича 8/2         ; АТС 340/341, мачта                 ; 53.845146; 27.638209;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1066 ;123 ;456 ; 1100 ; 1066 ;123456   ;;;;25.11.06; Охотский пер. 21      ; АТС 242, мачта                     ; 53.871985; 27.673759;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1067 ;123 ;456 ; 1000 ; 1067 ;123456   ;;;;28.03.07; Казинца 2             ; Белресурсы, трипод                 ; 53.8678  ; 27.5238  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1068 ;123 ;456 ; 1000 ; 1068 ;123456   ;;;;29.06.08; Матусевича 13         ; Фрунзенский ЛСЦ, мачта             ; 53.9148  ; 27.4832  ;G
$;B;R  ;MI.; Минск ;                    ; 100 ; 1069 ;1237;    ; 1000 ; 1069 ;12345678 ;;;;31.12.14; Дзержинского пр. 95   ; общежитие, трубостойки             ; 53.857837; 27.485107;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1070 ; 23 ; 56 ; 1100 ; 1070 ; 23  6   ;;;;17.01.12; Голодеда 62           ; ДС Чижовка, трипод                 ; 53.840255; 27.618294;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1071 ;123 ;456 ; 1100 ; 1071 ;123456   ;;;;13.03.11; Прушинских 23         ; ДС Лошица-2, мачта                 ; 53.834309; 27.588364;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1072 ;    ;456 ; 1100 ; 1072 ;123456   ;;;;16.03.09; Гамарника 16          ; АТС 261, большой трипод            ; 53.957235; 27.615924;G
$;B;R  ;MI.; Минск ;                    ;     ;      ;    ;    ; 1100 ; 1073 ;123 5    ;;;;09.12.11; Независимости пр. 148 ; трансформаторная, трипод           ; 53.936496; 27.665758;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1074 ;123 ;456 ; 1000 ; 1074 ;12345    ;;;;12.09.07; Серова 15             ; поликлиника N35, мачта             ; 53.847735; 27.549085;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1075 ;123 ;456 ; 1000 ; 1075 ;123456   ;;;;02.03.07; Кунцевщина 8          ; поликлиника N26, мачта             ; 53.9111  ; 27.4376  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1076 ;123 ;    ; 1100 ; 1076 ;123456   ;;;;30.12.08; Селицкого 33          ; Минтеплосети, труба                ; 53.825604; 27.700891;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1077 ;1237;456 ; 1000 ; 1077 ;12345678 ;;;;30.03.07; Смоленская 15         ; ГХУ Адм.президента, трубостойки    ; 53.8922  ; 27.5853  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1078 ;123 ;    ; 1000 ; 1078 ;123456   ;;;;07.04.08; Платонова 10          ; Плодоовощпроект, трубостойки       ; 53.907208; 27.592969;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1079 ;    ;456 ; 1000 ; 1079 ;123456   ;;;;30.12.11; Независимости пр. 75  ; жилой дом, трубостойки             ; 53.921912; 27.598052;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1081 ;123 ;456 ; 1100 ; 1081 ;123  6   ;;;;28.02.11; Калиновского 105А     ; ДС Калиновского, большой трипод    ; 53.942998; 27.642461;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1082 ;123 ;456 ; 1100 ; 1082 ;123456   ;;;;18.03.11; Фабричная 22          ; трубостойки                        ; 53.885566; 27.590587;G
