KIND;OPR;STAT;AREA;CITY ;CB;LAC;CID;GSM;DCS;3G L;3G C;3G S;U-L;U900;U-S;DATE; ADDR              ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK

/;Менская вобласць
$;4;R  ;MIO; Вялікая Слабада    ;v;   ;      ;         ;;171;700603;:51:52:53;;   ;        ;14.02.20; Крупскі р-н          ; вежа МТС 70м                                        ; 54.324144; 29.109871;G
$;4;R  ;MIO; Чэрвень            ; ;   ;      ;         ;;174;700622;123;174;700622;  7  :10;10.04.17; Волі пл. 32        ; друкарня, мачта МТС                                ; 53.714675; 28.418748;G
$;4;R  ;MIO; Чэрвень            ;v;   ;      ;         ;;174;700622;:51:52:53;;   ;        ;12.12.21; Волі пл. 32        ; друкарня, мачта МТС                                ; 53.714675; 28.418748;G
$;4;R  ;MIO; Беразіно           ; ;   ;      ;         ;;174;700624; 23;   ;      ;        ;10.04.17; Кастрычніцкая 17        ; Дом гандлю, мачта МТС?                             ; 53.833905; 28.993226;G*
$;4;R  ;MIO; Астраўкі           ; ;173;700762;:21:22   ;;   ;      ;   ;   ;      ;        ;06.08.21; Нясвіжскі р-н        ; М1, вежа МТС 72м                                    ; 53.354248; 26.445872;G
$;4;R  ;MIO; Стары Свержень     ; ;173;700763;:21:22:23;;   ;      ;   ;   ;      ;        ;16.07.21; Стаўбцкоўскі р-н      ; Р2, РТПС                                             ; 53.449363; 26.666880;G
$;4;R  ;MIO; Стоўбцы            ; ;   ;      ;         ;;173;700764;123;173;700764; 67 9:10;05.05.18; Машынабудаўнікоў 1    ; філіял "Менскі маторны завод", труба               ; 53.500243; 26.761543;G
$;4;R  ;MIO; Стоўбцы            ;v;   ;      ;         ;;173;700764;:51:52:53;;   ;        ;24.08.20; Машынабудаўнікоў 1    ; філіял "Менскі маторны завод", труба               ; 53.500243; 26.761543;G
$;4;R  ;MIO; Дзяржынск          ; ;   ;      ;         ;;175;700766;123;175;700766;56789:10;07.03.17; Фаміных               ; труба недабудаванай кацельні                        ; 53.6848  ; 27.1669  ;G
$;4;R  ;MIO; Дзяржынск          ;v;   ;      ;         ;;175;700766;:51:52   ;;   ;        ;04.02.20; Фаміных               ; труба недабудаванай кацельні                        ; 53.6848  ; 27.1669  ;G
$;4;R  ;MIO; Дзяржынск          ; ;   ;      ;         ;;175;700767;123;175;700767;56789:10;07.03.17; Фурманава 2           ; ААТ "Эліз", швейная фабрыка, трубастойкі МТС         ; 53.681193; 27.134202;Y
$;4;R  ;MIO; Дзяржынск          ;v;   ;      ;         ;;175;700767;:51:52   ;;   ;        ;04.02.20; Фурманава 2           ; ААТ "Эліз", швейная фабрыка, трубастойкі МТС         ; 53.681193; 27.134202;Y
$;4;R  ;MIO; Нясвіж             ; ;   ;      ;         ;;173;700768;123;173;700768;56 89   ;06.08.18; Сновская 2            ; інтэрнат, мачта МТС                                 ; 53.229462; 26.658708;G
$;4;R  ;MIO; Нясвіж             ;v;   ;      ;         ;;173;700768;:51:52:53;;   ;        ;10.07.21; Сновская 2            ; інтэрнат, мачта МТС                                 ; 53.229462; 26.658708;G
$;4;R  ;MIO; Засулле            ; ;175;700769;   :22:23;;   ;      ;   ;   ;      ;        ;16.07.21; Стаўбцкоўскі р-н      ; М1, вежа 70м                                        ; 53.553841; 26.881071;G
$;4;R  ;MIO; Хацежына           ; ;   ;      ;         ;;211;700851;123;211;700851;56789:10;29.12.17; Менскі р-н           ; М6, вежа МТС 70м                                    ; 53.915107; 27.281247;G
$;4;R  ;MIO; Хацежына           ;v;   ;      ;         ;;211;700851;:51:52:53;;   ;        ;04.01.20; Менскі р-н           ; М6, вежа МТС 70м                                    ; 53.915107; 27.281247;G
$;4;R  ;MIO; Наваселле          ; ;   ;      ;         ;;216;700852;1 3;   ;      ;        ;07.09.17; Менскі р-н           ; М6, РТПС                                   *сайт мтс*; 53.911914; 27.182442;G
$;4;R  ;MIO; Наваселле          ;v;   ;      ;         ;;216;700852;:51   :53;;   ;        ;05.03.20; Менскі р-н           ; М6, РТПС                                   *сайт мтс*; 53.911914; 27.182442;G
$;4;R  ;MIO; Цеснавая           ; ;172;700880;:21:22   ;;   ;      ;   ;   ;      ;        ;23.06.21; Стаўбцкоўскі р-н      ; вежа 70м                                            ; 53.815510; 26.670730;G
$;4;R  ;MIO; Маладзечна         ; ;   ;      ;         ;;172;700881;123;172;700881; 6  9   ;09.08.18; Б.Хмяльніцкага        ; РТПЦ "Колас", РТПС                                   ; 54.293510; 26.839500;G
$;4;R  ;MIO; Маладзечна         ;v;   ;      ;         ;;172;700881;   :52:53;;   ;        ;09.04.20; Б.Хмяльніцкага        ; РТПЦ "Колас", РТПС                                   ; 54.293510; 26.839500;G
$;4;R  ;MIO; Маладзечна         ; ;   ;      ;         ;;172;700882;123;172;700882;   8    ;09.08.18; Цэнтральная пл. 3     ; г-ца "Маладзечна", трубастойкі МТС                    ; 54.306600; 26.836950;G
