KIND;OPR;STAT;AREA;CITY ;CB;LAC;CID;GSM;DCS;3G L;3G C;3G S;U-L;U900;U-S;DATE; ADDR     ; REM                                  ;   OZIN   ;   OZIE   ;LOCK

/;Менск

$;4;R  ;MI.; Менск ;v;;;;;206;700219;:51:52:53;;   ;        ;26.03.19; Бехцярава зав. 8      ; ААТ "Беллічтэхніка", трубастойкі МТС  ; 53.8754  ;27.6423  ;G
$;4;R  ;MI.; Менск ; ;;;;;206;700220;123;206;700220;56789:10;03.05.18; Ташкенцкая 7          ; служба побыту, мачта МТС              ; 53.836702;27.629876;G
$;4;R  ;MI.; Менск ;v;;;;;206;700220;:51:52:53;;   ;        ;21.03.19; Ташкенцкая 7          ; служба побыту, мачта МТС              ; 53.836702;27.629876;G
$;4;R  ;MI.; Менск ; ;;;;;210;700221;123;210;700221;5 78 :10;14.04.18; Ракасоўскага пр. 134  ; паліклініка N23, мачта МТС            ; 53.854600;27.604100;G
$;4;R  ;MI.; Менск ;v;;;;;210;700221;:51:52:53;;   ;        ;26.03.19; Ракасоўскага пр. 134  ; паліклініка N23, мачта МТС            ; 53.854600;27.604100;G
$;4;R  ;MI.; Менск ; ;;;;;206;700223;123;   ;      ;        ;14.03.18; Машынабудаўнікоў 4    ; пажарнае дэпо АВПС-3, мачта МТС       ; 53.8550  ;27.6393  ;
$;4;R  ;MI.; Менск ;v;;;;;206;700223;:51:52:53;;   ;        ;21.03.19; Машынабудаўнікоў 4    ; пажарнае дэпо АВПС-3, мачта МТС       ; 53.8550  ;27.6393  ;
$;4;R  ;MI.; Менск ; ;;;;;212;700224;123;212;700224; 6  9   ;30.03.18; Філімонава 53         ; паліклініка N24, трубастойкі МТС      ; 53.9245  ;27.6334  ;
$;4;R  ;MI.; Менск ;v;;;;;212;700224;:51:52:53;;   ;        ;22.03.19; Філімонава 53         ; паліклініка N24, трубастойкі МТС      ; 53.9245  ;27.6334  ;
$;4;R  ;MI.; Менск ; ;;;;;207;700225;123;207;700225;5  8    ;17.12.15; Матусевіча 33         ; ААТ "Сукно", трыподы МТС              ; 53.9159  ;27.4613  ;G
$;4;R  ;MI.; Менск ;v;;;;;207;700225;:51:52:53;;   ;        ;21.03.19; Матусевіча 33         ; ААТ "Сукно", трыподы МТС              ; 53.9159  ;27.4613  ;G
$;4;R  ;MI.; Менск ; ;;;;;207;700226;123;207;700226;56789:10;17.12.15; Матусевіча 20         ; ДК ААТ "Сукно", трыподы МТС           ; 53.9158  ;27.4849  ;G
$;4;R  ;MI.; Менск ;v;;;;;207;700226;:51:52:53;;   ;        ;21.03.19; Матусевіча 20         ; ДК ААТ "Сукно", трыподы МТС           ; 53.9158  ;27.4849  ;G
$;4;R  ;MI.; Менск ; ;;;;;211;700227;123;211;700227; 67 9:10;17.12.16; Кунцаўшчына 8         ; паліклініка N26, мачта МТС            ; 53.9115  ;27.4376  ;G
$;4;R  ;MI.; Менск ;v;;;;;211;700227;:51:52:53;;   ;        ;21.03.19; Кунцаўшчына 8         ; паліклініка N26, мачта МТС            ; 53.9115  ;27.4376  ;G
$;4;R  ;MI.; Менск ; ;;;;;211;700228;123;211;700228;5  8    ;12.07.18; Шаранговіча 19        ; НВА "ЦЭНТР", трубастойкі МТС          ; 53.8863  ;27.452   ;G*
$;4;R  ;MI.; Менск ;v;;;;;211;700228;:51:52:53;;   ;        ;23.03.19; Шаранговіча 19        ; НВА "ЦЭНТР", трубастойкі МТС          ; 53.8863  ;27.452   ;G*
$;4;R  ;MI.; Менск ; ;;;;;207;700229;123;207;700229;56789:10;23.01.17; Якубоўскага 33        ; паліклініка N2, мачта МТС             ; 53.8979  ;27.4542  ;G
$;4;R  ;MI.; Менск ;v;;;;;207;700229;:51:52:53;;   ;        ;23.03.19; Якубоўскага 33        ; паліклініка N2, мачта МТС             ; 53.8979  ;27.4542  ;G
$;4;R  ;MI.; Менск ; ;;;;;207;700230;123;207;700230; 67 9:10;17.12.15; Адаеўскага 52         ; г-ца "Жалонь", мачта МТС              ; 53.9028  ;27.4801  ;G
$;4;R  ;MI.; Менск ;v;;;;;207;700230;:51:52:53;;   ;        ;25.03.19; Адаеўскага 52         ; г-ца "Жалонь", мачта МТС              ; 53.9028  ;27.4801  ;G
$;4;R  ;MI.; Менск ; ;;;;;210;700231;123;210;700231; 6  9   ;17.12.15; Маякоўскага 115       ; ААТ "ЭКТБ", трубастойкі МТС           ; 53.8635  ;27.5718  ;G
$;4;R  ;MI.; Менск ;v;;;;;210;700231;:51:52:53;;   ;        ;22.03.19; Маякоўскага 115       ; ААТ "ЭКТБ", трубастойкі МТС           ; 53.8635  ;27.5718  ;G
